"event","host_city","year","host_country","event_url","section","artist","song","artist_url","artist_country","running_order","total_points","rank","qualified","winner"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Pinar Ayhan & S.O.S. band","Yorgunum Anla","https://eurovision.tv/participant/pinar-ayhan-s-o-s-band","Turkey","22","59","10","TRUE","FALSE"
"Stockholm 2000","Stockholm","2000","Sweden","https://eurovision.tv/event/stockholm-2000","final","Nicki French","Don't Play That Song Again","https://eurovision.tv/participant/nicki-french","United Kingdom","3","28","16","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Bobbie Singer","Reflection","https://eurovision.tv/participant/bobbie-singer","Austria","18","65","10","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Vanessa Chinitor","Like The Wind","https://eurovision.tv/participant/vanessa-chinitor","Belgium","2","38","12","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Dino and Beatrice","Putnici","https://eurovision.tv/participant/dino-and-beatrice","Bosnia & Herzegovina","22","86","7","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Doris Dragovic","Marija Magdalena","https://eurovision.tv/participant/doris-dragovic-1","Croatia","4","118","4","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Marlain Angelidou","Tha'nai Erotas","https://eurovision.tv/participant/marlain-angelidou","Cyprus","14","2","22","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Trine Jepsen & Michael Teschl","This Time (i Mean It)","https://eurovision.tv/participant/trine-jepsen-michael-teschl","Denmark","9","71","8","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Evelin Samuel and Camille","Diamond Of Night","https://eurovision.tv/participant/evelin-samuel-and-camille","Estonia","23","90","6","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Nayah","Je Veux Donner Ma Voix","https://eurovision.tv/participant/nayah","France","10","14","19","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","SÃ¼rpriz","Reise Nach Jerusalem - KudÃ¼s'e Seyahat","https://eurovision.tv/participant/suerpriz","Germany","21","140","3","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Selma BjÃ¶rnsdÃ³ttir","All Out Of Luck","https://eurovision.tv/participant/selma-bjoernsdottir","Iceland","13","146","2","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","The Mullan's","When You Need Me","https://eurovision.tv/participant/the-mullan-s","Ireland","17","18","17","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Eden","Yom Huledeth","https://eurovision.tv/participant/eden","Israel","19","93","5","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Aiste Smilgeviciute","Strazdas","https://eurovision.tv/participant/aiste-smilgeviciute","Lithuania","1","13","20","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Times 3","Believe 'n Peace","https://eurovision.tv/participant/times-3","Malta","20","32","15","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Marlayne","One Good Reason","https://eurovision.tv/participant/marlayne","Netherlands","11","71","8","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Stig Andre Van Eijk","Living My Life Without You","https://eurovision.tv/participant/stig-andre-van-eijk","Norway","8","35","14","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Mietek (Mieczyslaw) Szczesniak","Przytul Mnie Mocno","https://eurovision.tv/participant/mietek-mieczyslaw-szczesniak","Poland","12","17","18","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Rui Bandeira","Como Tudo ComeÃ§ou","https://eurovision.tv/participant/rui-bandeira","Portugal","16","12","21","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Darja Svajger","For A Thousand Years","https://eurovision.tv/participant/darja-svajger-1","Slovenia","6","50","11","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Lydia","No Quiero Escuchar","https://eurovision.tv/participant/lydia","Spain","3","1","23","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Charlotte Nilsson","Take Me To Your Heaven","https://eurovision.tv/participant/charlotte-nilsson","Sweden","15","163","1","TRUE","TRUE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Tuba Ã–nal & Grup Mystik","DÃ¶n Artik","https://eurovision.tv/participant/tuba-oenal-grup-mystik","Turkey","7","21","16","TRUE","FALSE"
"Jerusalem 1999","Jerusalem","1999","Israel","https://eurovision.tv/event/jerusalem-1999","final","Precious","Say It Again","https://eurovision.tv/participant/precious","United Kingdom","5","38","12","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Melanie Cohl","Dis Oui","https://eurovision.tv/participant/melanie-cohl","Belgium","20","122","6","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Danijela","Neka Mi Ne Svane","https://eurovision.tv/participant/danijela","Croatia","1","131","5","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Michael Hajiyanni","Genesis","https://eurovision.tv/participant/michael-hajiyanni","Cyprus","17","37","11","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Koit Toome","Mere Lapsed","https://eurovision.tv/participant/koit-toome","Estonia","23","36","12","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Edea","Aava","https://eurovision.tv/participant/edea","Finland","21","22","15","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Marie-Line","Ou Aller","https://eurovision.tv/participant/marie-line","France","3","3","24","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Guildo Horn","Guildo Hat Euch Lieb","https://eurovision.tv/participant/guildo-horn","Germany","9","86","7","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Dionysia and Thalassa group","Mia Krifi Evaisthissia","https://eurovision.tv/participant/dionysia-and-thalassa-group","Greece","2","12","20","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Charlie","A Holnap MÃ¡r Nem Lesz SzomorÃº","https://eurovision.tv/participant/charlie","Hungary","11","4","23","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Dawn","Is Always Over Now?","https://eurovision.tv/participant/dawn","Ireland","13","64","9","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Dana International","Diva","https://eurovision.tv/participant/dana-international","Israel","8","172","1","TRUE","TRUE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Chiara","The One That I Love","https://eurovision.tv/participant/chiara-1","Malta","10","165","3","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Edsilia Rombley","Hemel En Aarde","https://eurovision.tv/participant/edsilia-rombley","Netherlands","18","150","4","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Vlado Janevski","Ne Zori; Zoro","https://eurovision.tv/participant/vlado-janevski","North Macedonia","25","16","19","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Lars A. Fredriksen","Alltid Sommer","https://eurovision.tv/participant/lars-a-fredriksen","Norway","22","79","8","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Sixteen","To Takie Proste","https://eurovision.tv/participant/sixteen","Poland","7","19","17","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Alma Lusa","Se Eu Te Pudesse AbraÃ§ar","https://eurovision.tv/participant/alma-lusa","Portugal","14","36","12","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Malina Olinescu","Eu Cred","https://eurovision.tv/participant/malina-olinescu","Romania","15","6","22","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","KatarÃ­na HasprovÃ¡","Modlitba","https://eurovision.tv/participant/katarina-hasprova","Slovakia","6","8","21","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Vili Resnik","Naj Bogovi SliÂšijo","https://eurovision.tv/participant/vili-resnik","Slovenia","12","17","18","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Mikel Herzog","¿Qué Voy A Hacer Sin Ti?","https://eurovision.tv/participant/mikel-herzog","Spain","4","21","16","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Jill Johnson","KÃ¤rleken Ã¤r","https://eurovision.tv/participant/jill-johnson","Sweden","19","53","10","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Gunvor","Lass Ihn","https://eurovision.tv/participant/gunvor","Switzerland","5","0","25","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","TÃ¼zmen","Unutamazsin","https://eurovision.tv/participant/tuezmen","Turkey","24","25","14","TRUE","FALSE"
"Birmingham 1998","Birmingham","1998","United Kingdom","https://eurovision.tv/event/birmingham-1998","final","Imaani","Where Are You?","https://eurovision.tv/participant/imaani","United Kingdom","16","166","2","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Bettina Soriat","One Step","https://eurovision.tv/participant/bettina-soriat","Austria","4","12","21","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Alma Cardzic","Goodbye","https://eurovision.tv/participant/alma-cardzic","Bosnia & Herzegovina","14","22","18","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","ENI","Probudi Me","https://eurovision.tv/participant/eni","Croatia","23","24","17","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Chara and Andreas Konstantinou","Mana Mou","https://eurovision.tv/participant/chara-and-andreas-konstantinou","Cyprus","1","98","5","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","KÃ¸lig Kaj","Stemmen I Mit Liv","https://eurovision.tv/participant/koelig-kaj","Denmark","21","25","16","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Maarja-Liis Ilus","Keelatud Maa","https://eurovision.tv/participant/maarja-liis-ilus","Estonia","13","82","8","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Fanny","Sentiments Songes","https://eurovision.tv/participant/fanny","France","22","95","7","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Bianca Shomburg","Zeit","https://eurovision.tv/participant/bianca-shomburg","Germany","11","22","18","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Marianna Zorba","Horepse","https://eurovision.tv/participant/marianna-zorba","Greece","17","39","12","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","VIP","Miert Kell; Hogy Elmenj?","https://eurovision.tv/participant/vip","Hungary","19","39","12","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Paul Oscar","Minn Hinsti Dans","https://eurovision.tv/participant/paul-oscar","Iceland","25","18","20","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Marc Roberts","Mysterious Woman","https://eurovision.tv/participant/marc-roberts","Ireland","5","157","2","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Jalisse","Fiumi Di Parole","https://eurovision.tv/participant/jalisse","Italy","9","114","4","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Debbie Scerri","Let Me Fly","https://eurovision.tv/participant/debbie-scerri","Malta","18","66","9","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Mrs. Einstein","Niemand Heeft Nog Tijd","https://eurovision.tv/participant/mrs-einstein","Netherlands","8","5","22","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Tor Endresen","San Francisco","https://eurovision.tv/participant/tor-endresen","Norway","3","0","24","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Anna Maria Jopek","Ale Jestem","https://eurovision.tv/participant/anna-maria-jopek","Poland","12","54","11","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Celia Lawson","Antes Do Adeus","https://eurovision.tv/participant/celia-lawson","Portugal","15","0","24","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Alla Pugachova","Primadonna","https://eurovision.tv/participant/alla-pugachova","Russia","20","33","15","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Tanja Ribic","Zbudi Se","https://eurovision.tv/participant/tanja-ribic","Slovenia","6","60","10","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Marcos Llunas","Sin Rencor","https://eurovision.tv/participant/marcos-llunas","Spain","10","96","6","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Blond","Bara Hon Ã¤lskar Mig","https://eurovision.tv/participant/blond","Sweden","16","36","14","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Barbara Berta","Dentro Di Me","https://eurovision.tv/participant/barbara-berta","Switzerland","7","5","22","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Sebnem Paker and Group Etnic","Dinle","https://eurovision.tv/participant/sebnem-paker-and-group-etnic","Turkey","2","121","3","TRUE","FALSE"
"Dublin 1997","Dublin","1997","Ireland","https://eurovision.tv/event/dublin-1997","final","Katrina and The Waves","Love Shine A Light","https://eurovision.tv/participant/katrina-and-the-waves","United Kingdom","24","227","1","TRUE","TRUE"
